gameid;tournament;gametype;teamA;teamidA;teamB;teamidB;resultA;resultB;addinfo;date;teamA_age;teamB_age;teamA_def_val;teamB_def_val;teamA_off_val;teamB_off_val;teamA_frag;teamB_frag;past_resultA;past_resultB
986820;WM10;Gruppe G;Nordkorea;15457;Elfenbeinküste;3591;0;3;;25.06.10;24.391304347826086;26.636363636363637;327272.7272727273;5801923.076923077;605000.0;10638888.888888888;6;19;;
986819;WM10;Gruppe G;Portugal;3300;Brasilien;3439;0;0;;25.06.10;27.761904761904763;28.714285714285715;8761538.461538462;14409090.909090908;18625000.0;13310000.0;13;15;1.9998687499999999;5.7024937499999995
986806;WM10;Gruppe G;Portugal;3300;Nordkorea;15457;7;0;;21.06.10;27.761904761904763;24.391304347826086;8761538.461538462;308333.3333333333;18625000.0;605000.0;13;6;;
986805;WM10;Gruppe G;Brasilien;3439;Elfenbeinküste;3591;3;1;;20.06.10;28.695652173913043;26.695652173913043;14409090.909090908;5725000.0;16216666.666666666;10275000.0;17;20;;
986791;WM10;Gruppe G;Elfenbeinküste;3591;Portugal;3300;0;0;;15.06.10;26.695652173913043;27.82608695652174;5725000.0;8761538.461538462;10275000.0;16340000.0;20;13;;
986792;WM10;Gruppe G;Brasilien;3439;Nordkorea;15457;2;1;;15.06.10;28.652173913043477;24.391304347826086;14409090.909090908;327272.7272727273;16216666.666666666;563636.3636363636;17;6;;
986822;WM10;Gruppe H;Schweiz;3384;Honduras;3590;0;0;;25.06.10;26.857142857142858;27.91304347826087;3437500.0;2529166.6666666665;5777777.777777778;1322727.2727272727;16;13;;
986821;WM10;Gruppe H;Chile;3700;Spanien;3375;1;2;;25.06.10;26.142857142857142;25.91304347826087;2170000.0;19416666.666666668;4409090.909090909;37909090.90909091;17;8;0.0;2.8499999999999996
986807;WM10;Gruppe H;Chile;3700;Schweiz;3384;1;0;;21.06.10;25.91304347826087;26.695652173913043;2131818.1818181816;3403846.153846154;4625000.0;6000000.0;19;18;0.95;1.9
986808;WM10;Gruppe H;Spanien;3375;Honduras;3590;2;0;;21.06.10;25.91304347826087;27.91304347826087;20230769.230769232;2529166.6666666665;38700000.0;1322727.2727272727;8;13;;
986793;WM10;Gruppe H;Honduras;3590;Chile;3700;0;1;;16.06.10;27.90909090909091;25.91304347826087;2400000.0;2131818.1818181816;1433333.3333333333;4625000.0;13;19;1.9;0.0
986794;WM10;Gruppe H;Spanien;3375;Schweiz;3384;0;1;;16.06.10;25.91304347826087;26.545454545454547;19416666.666666668;3732142.8571428573;37909090.90909091;5750000.0;8;18;;
2289743;AC13;Finale;Nigeria;3444;Burkina Faso;5872;1;0;;10.02.13;23.954545454545453;26.454545454545453;2685714.285714286;579166.6666666666;4668750.0;1665000.0;19;19;0.95;0.95
2289742;AC13;Spiel um Platz Drei;Mali;3674;Ghana;3441;3;1;;09.02.13;25.38095238095238;24.142857142857142;1261538.4615384615;1245833.3333333333;2037500.0;4527777.777777778;20;19;0.0952375;0.954999375
2289691;AC13;Halbfinale;Mali;3674;Nigeria;3444;1;4;;06.02.13;25.571428571428573;24.0;937500.0;2671428.5714285714;2477777.777777778;5483333.333333333;20;20;0.0475;0.097375
2289692;AC13;Halbfinale;Burkina Faso;5872;Ghana;3441;4;3;n.E.;06.02.13;26.40909090909091;24.391304347826086;579166.6666666666;1313333.3333333333;1665000.0;4781250.0;19;20;0.04999375;1.0452375
2289022;AC13;Viertelfinale;Elfenbeinküste;3591;Nigeria;3444;1;2;;03.02.13;27.82608695652174;23.954545454545453;3219230.769230769;2830769.230769231;9765000.0;5483333.333333333;19;19;0.9974999999999999;0.0
2289023;AC13;Viertelfinale;Burkina Faso;5872;Togo;3815;1;0;n.V.;03.02.13;26.40909090909091;25.17391304347826;919230.7692307692;620833.3333333334;1294444.4444444445;1577272.7272727273;19;18;0.95;0.95
2289020;AC13;Viertelfinale;Ghana;3441;Kap Verde;4311;2;0;;02.02.13;24.391304347826086;25.47826086956522;1313333.3333333333;359615.3846153846;4781250.0;1020000.0;20;20;3.895;0.0
2289021;AC13;Viertelfinale;Südafrika;3806;Mali;3674;2;4;n.E.;02.02.13;26.272727272727273;25.318181818181817;452500.0;1133333.3333333333;700000.0;2020000.0;12;21;0.0;1.9
2270413;AC13;Gruppe A;Kap Verde;4311;Angola;3585;2;1;;27.01.13;25.47826086956522;25.17391304347826;331250.0;280000.0;990909.0909090909;1300000.0;20;12;;
2270412;AC13;Gruppe A;Südafrika;3806;Marokko;3575;2;2;;27.01.13;26.217391304347824;25.80952380952381;727500.0;2190000.0;665384.6153846154;3359090.909090909;13;17;1.0972499999999998;0.999875
2270404;AC13;Gruppe A;Südafrika;3806;Angola;3585;2;0;;23.01.13;26.217391304347824;25.17391304347826;752272.7272727273;289285.71428571426;627083.3333333334;1172222.2222222222;13;12;0.95;0.95
2270405;AC13;Gruppe A;Marokko;3575;Kap Verde;4311;1;1;;23.01.13;25.608695652173914;25.434782608695652;2137500.0;359615.3846153846;4472727.2727272725;1020000.0;18;20;;
2270396;AC13;Gruppe A;Südafrika;3806;Kap Verde;4311;0;0;;19.01.13;26.217391304347824;25.434782608695652;697916.6666666666;359615.3846153846;675000.0;1020000.0;13;20;1.9949999999999999;0.9974999999999999
2270397;AC13;Gruppe A;Angola;3585;Marokko;3575;0;0;;19.01.13;25.17391304347826;25.608695652173914;289285.71428571426;2137500.0;1172222.2222222222;4472727.2727272725;12;18;;
2270414;AC13;Gruppe B;Niger;14163;Ghana;3441;0;3;;28.01.13;24.956521739130434;24.5;125000.0;1313333.3333333333;214583.33333333334;5107142.857142857;17;19;;
2270415;AC13;Gruppe B;Demokratische-Republik-Kongo;3854;Mali;3674;1;1;;28.01.13;25.347826086956523;25.272727272727273;1209090.9090909092;1107692.3076923077;1477272.7272727273;2144444.4444444445;16;21;0.95;2.8499999999999996
2270406;AC13;Gruppe B;Ghana;3441;Mali;3674;1;0;;24.01.13;24.347826086956523;25.17391304347826;1313333.3333333333;1100000.0;4781250.0;2466666.6666666665;20;22;0.0999875;1.90475
2270407;AC13;Gruppe B;Niger;14163;Demokratische-Republik-Kongo;3854;0;0;;24.01.13;24.956521739130434;25.304347826086957;127272.72727272728;981818.1818181818;220454.54545454544;1477272.7272727273;17;16;;
2270398;AC13;Gruppe B;Ghana;3441;Demokratische-Republik-Kongo;3854;2;2;;20.01.13;24.347826086956523;25.304347826086957;2592857.1428571427;981818.1818181818;2405555.5555555555;1477272.7272727273;20;16;0.95;0.952375
2270399;AC13;Gruppe B;Mali;3674;Niger;14163;1;0;;20.01.13;25.08695652173913;24.956521739130434;1100000.0;127272.72727272728;2466666.6666666665;220454.54545454544;22;17;;
2270417;AC13;Gruppe C;Äthiopien;13941;Nigeria;3444;0;2;;29.01.13;24.08695652173913;24.0;75000.0;2921428.5714285714;104166.66666666667;5483333.333333333;8;20;1.9;2.09
2270416;AC13;Gruppe C;Sambia;3703;Burkina Faso;5872;0;0;;29.01.13;25.91304347826087;26.0;290000.0;655000.0;615384.6153846154;1937500.0;15;20;0.95;0.95
2270408;AC13;Gruppe C;Sambia;3703;Nigeria;3444;1;1;;25.01.13;25.91304347826087;24.0;290000.0;2807692.3076923075;692307.6923076923;5483333.333333333;15;19;3.8;4.75
2270409;AC13;Gruppe C;Burkina Faso;5872;Äthiopien;13941;4;0;;25.01.13;26.304347826086957;24.045454545454547;966666.6666666666;75000.0;1659090.9090909092;106818.18181818182;21;8;;
2270400;AC13;Gruppe C;Sambia;3703;Äthiopien;13941;1;1;;21.01.13;25.91304347826087;24.08695652173913;290000.0;75000.0;692307.6923076923;101923.07692307692;15;8;;
